Date,Close,High,Low,Open,Volume,"('Close', 'BTC-JPY')","('High', 'BTC-JPY')","('Low', 'BTC-JPY')","('Open', 'BTC-JPY')","('Volume', 'BTC-JPY')"
2017-05-11,210385.75,213965.328125,200320.546875,203531.890625,90989955079.0,,,,,
2017-05-12,195408.125,211341.234375,191914.390625,210065.953125,83975716720.0,,,,,
2017-05-13,204550.453125,205466.15625,187116.890625,195281.1875,65690035457.0,,,,,
2017-05-14,204859.0625,207554.828125,201060.078125,204091.46875,49512447000.0,,,,,
2017-05-15,197537.8125,205372.125,193987.640625,204805.828125,83123642997.0,,,,,
2017-05-16,195420.46875,202221.984375,191371.703125,197909.359375,108055599249.0,,,,,
2017-05-17,204267.71875,209426.015625,187047.96875,194550.671875,118259559323.0,,,,,
2017-05-18,210452.265625,212120.984375,200608.390625,202003.0,99654191704.0,,,,,
2017-05-19,221152.609375,223022.890625,210611.65625,211423.9375,128760083620.0,,,,,
2017-05-20,231947.0625,231947.0625,219729.609375,220766.546875,106958243360.0,,,,,
2017-05-21,227124.3125,235768.84375,226529.25,229977.765625,127722378639.0,,,,,
2017-05-22,241030.046875,256539.25,224891.609375,227345.75,215392201549.0,,,,,
2017-05-23,259747.8125,259746.1875,241878.859375,243044.015625,154337269627.0,,,,,
2017-05-24,272539.15625,281445.25,259761.3125,259854.171875,192431627831.0,,,,,
2017-05-25,257512.359375,309010.40625,255359.421875,272829.15625,268876527575.0,,,,,
2017-05-26,245151.359375,285742.15625,230446.734375,259289.8125,196292965924.0,,,,,
2017-05-27,226946.625,251582.859375,206572.4375,244466.8125,189280428800.0,,,,,
2017-05-28,239832.75,252377.625,228639.65625,228639.65625,127619321440.0,,,,,
2017-05-29,250756.171875,256682.390625,234654.4375,240236.578125,110572463918.0,,,,,
2017-05-30,241107.34375,255379.4375,235444.859375,250728.390625,160035200420.0,,,,,
2017-05-31,253334.21875,255790.34375,238179.734375,242406.265625,171167158682.0,,,,,
2017-06-01,268310.0625,272530.28125,253684.265625,253546.96875,184213850966.0,,,,,
2017-06-02,274735.9375,274735.9375,264791.3125,267881.0625,145400113766.0,,,,,
2017-06-03,277694.65625,285042.84375,267562.125,275306.6875,167250481766.0,,,,,
2017-06-04,277454.53125,285482.25,270760.40625,281276.03125,149686555200.0,,,,,
2017-06-05,296596.96875,296596.96875,277052.96875,277519.6875,151158125601.0,,,,,
2017-06-06,313491.75,329780.09375,297095.65625,297041.84375,228791397148.0,,,,,
2017-06-07,300264.375,314111.03125,296548.5,314168.40625,166796323725.0,,,,,
2017-06-08,308225.4375,308275.34375,293644.25,298981.84375,140749341473.0,,,,,
2017-06-09,311550.96875,320145.65625,308440.78125,308425.34375,148829655265.0,,,,,
2017-06-10,325220.84375,325582.71875,303026.875,312028.6875,222744131935.0,,,,,
2017-06-11,326249.96875,330614.875,313395.6875,324636.09375,193272196000.0,,,,,
2017-06-12,292266.71875,330537.84375,276563.09375,325710.625,282365664008.0,,,,,
2017-06-13,299008.0625,307156.96875,291515.28125,294605.1875,196021060000.0,,,,,
2017-06-14,274297.15625,306579.1875,263879.125,298992.625,185671526400.0,,,,,
2017-06-15,273494.4375,277677.46875,244620.59375,273554.03125,224854068649.0,,,,,
2017-06-16,279157.1875,281473.9375,265085.5625,274048.1875,132474861373.0,,,,,
2017-06-17,294377.71875,297626.4375,275432.96875,278652.875,170085083080.0,,,,,
2017-06-18,282758.25,295067.1875,279010.6875,294319.0,130784110049.0,,,,,
2017-06-19,289206.53125,296428.46875,282814.875,282840.375,161583098348.0,,,,,
2017-06-20,303016.875,307958.875,289308.8125,289391.90625,206426967356.0,,,,,
2017-06-21,299323.71875,308469.28125,296235.53125,301640.84375,181054616238.0,,,,,
2017-06-22,301085.0625,303288.4375,293566.21875,299538.5625,122189739039.0,,,,,
2017-06-23,305398.6875,307708.09375,301002.5,301299.875,106956349270.0,,,,,
2017-06-24,290246.1875,306848.40625,287405.71875,304687.75,109340766780.0,,,,,
2017-06-25,288020.0625,298428.25,283872.3125,290082.625,129149156559.0,,,,,
2017-06-26,277239.40625,291103.46875,265906.84375,288149.09375,186054500800.0,,,,,
2017-06-27,286333.84375,286333.84375,261621.5,277239.40625,167124636815.0,,,,,
2017-06-28,289251.90625,292322.78125,278602.84375,286398.90625,132995950408.0,,,,,
2017-06-29,284378.46875,289793.625,283357.875,288439.6875,106388149106.0,,,,,
2017-06-30,278722.375,287531.75,278451.59375,284369.5,96651674246.0,,,,,
2017-07-01,273521.6875,282590.59375,271800.5,280043.625,87623336102.0,,,,,
2017-07-02,281301.125,282328.5,269060.28125,273729.53125,90204526708.0,,,,,
2017-07-03,290687.5,293702.09375,279127.28125,280413.40625,109301377440.0,,,,,
2017-07-04,293881.25,297343.375,290076.75,290340.5625,111323890975.0,,,,,
2017-07-05,294519.25,296674.15625,288176.1875,294020.21875,106575857351.0,,,,,
2017-07-06,295158.5625,296055.6875,292557.09375,295210.84375,86215433645.0,,,,,
2017-07-07,286825.0,332119.1875,284571.34375,295161.96875,104474874916.0,,,,,
2017-07-08,292824.21875,292824.21875,283824.28125,287008.34375,83511618578.0,,,,,
2017-07-09,286976.21875,300129.59375,286929.75,292968.84375,60149191200.0,,,,,
2017-07-10,270614.1875,289743.65625,264748.0625,287752.25,126743472000.0,,,,,
2017-07-11,265900.25,275859.625,262778.03125,272134.59375,151246902400.0,,,,,
2017-07-12,271836.5625,274242.78125,258296.625,265329.25,126624906639.0,,,,,
2017-07-13,267409.4375,273952.84375,265075.59375,272273.96875,94784673885.0,,,,,
2017-07-14,251250.765625,268016.1875,245612.25,267714.53125,99281584800.0,,,,,
2017-07-15,224871.75,251003.234375,223921.125,250888.515625,111780900000.0,,,,,
2017-07-16,216911.765625,231611.625,207340.875,224097.75,132954589798.0,,,,,
2017-07-17,250896.671875,251242.390625,217303.796875,217226.484375,135306158400.0,,,,,
2017-07-18,259668.171875,267555.59375,242952.140625,251472.015625,169364156375.0,,,,,
2017-07-19,254351.34375,268818.625,253123.15625,260138.5,139301791580.0,,,,,
2017-07-20,315261.28125,324559.3125,253750.984375,253955.28125,251669704981.0,,,,,
2017-07-21,296388.125,317561.3125,291182.65625,317589.6875,165477893222.0,,,,,
2017-07-22,312204.34375,318014.84375,295271.5625,296484.78125,130779141222.0,,,,,
2017-07-23,302855.96875,314655.1875,294852.71875,311979.90625,118999412800.0,,,,,
2017-07-24,306395.53125,307970.375,299664.0625,303111.09375,96369236501.0,,,,,
2017-07-25,288565.75,306869.34375,277644.21875,306689.15625,163530078208.0,,,,,
2017-07-26,281123.0625,292457.34375,274734.6875,288710.25,104183084117.0,,,,,
2017-07-27,296781.3125,299416.40625,280680.875,282152.21875,87653672320.0,,,,,
2017-07-28,310816.96875,320602.84375,297584.0,297664.40625,152708061459.0,,,,,
2017-07-29,301681.6875,310789.28125,297958.3125,310596.75,88934493130.0,,,,,
2017-07-30,304668.375,304955.5,292652.65625,301453.75,78006698848.0,,,,,
2017-07-31,317293.78125,318580.625,300681.84375,305338.03125,94964448602.0,,,,,
2017-08-01,300177.4375,321903.5625,296115.375,316847.96875,146283302799.0,,,,,
2017-08-02,300206.6875,306336.96875,294639.03125,301156.9375,121265714272.0,,,,,
2017-08-03,308183.71875,309379.71875,297137.59375,300083.78125,88431093481.0,,,,,
2017-08-04,320488.125,320868.875,302083.5625,308425.46875,110904620400.0,,,,,
2017-08-05,359999.53125,364105.40625,318157.4375,320680.6875,215330615459.0,,,,,
2017-08-06,356104.53125,364468.40625,349230.25,360519.71875,122437325773.0,,,,,
2017-08-07,374251.375,376666.8125,352219.9375,355976.03125,164177325711.0,,,,,
2017-08-08,376501.1875,385215.34375,370383.375,373285.5625,192961355446.0,,,,,
2017-08-09,367738.53125,376845.875,357211.21875,376551.8125,161614979200.0,,,,,
2017-08-10,368863.84375,376909.53125,365108.5,367669.25,165283351645.0,,,,,
2017-08-11,398465.1875,401641.4375,367729.6875,368050.03125,220612890246.0,,,,,
2017-08-12,424016.09375,431133.75,394435.34375,398466.25,242268236275.0,,,,,
2017-08-13,444962.9375,459345.78125,421078.875,423506.375,345098982861.0,,,,,
2017-08-14,475418.28125,475418.28125,436813.0,444180.78125,270742844006.0,,,,,
2017-08-15,462437.84375,490958.8125,432023.5,475622.78125,360275174308.0,,,,,
2017-08-16,481385.53125,482066.75,441902.6875,464473.59375,249901672561.0,,,,,
2017-08-17,473583.65625,494617.59375,465280.375,482244.5625,279158834806.0,,,,,
2017-08-18,454214.90625,476606.375,438361.21875,472780.0625,321146489434.0,,,,,
2017-08-19,457826.25,463236.65625,433464.9375,451718.15625,324870272894.0,,,,,
2017-08-20,446862.96875,458108.96875,444308.78125,457346.96875,230640054651.0,,,,,
2017-08-21,436149.65625,448882.46875,434438.3125,447171.28125,305269013307.0,,,,,
2017-08-22,449909.0625,452346.90625,401558.125,435780.1875,413012398756.0,,,,,
2017-08-23,452017.5,464220.46875,446259.625,448646.1875,258025991148.0,,,,,
2017-08-24,474647.46875,479302.25,450859.15625,450501.90625,223133626752.0,,,,,
2017-08-25,477990.75,486562.46875,471956.34375,474443.78125,188936245048.0,,,,,
2017-08-26,475891.40625,478830.4375,466829.3125,478041.03125,165279435651.0,,,,,
2017-08-27,479180.25,482909.9375,472052.5,475093.25,168090498301.0,,,,,
2017-08-28,476482.8125,478531.0625,461161.71875,479351.9375,213018362818.0,,,,,
2017-08-29,502593.25,507067.0625,472206.09375,477194.90625,272872140800.0,,,,,
2017-08-30,504283.03125,507575.5,491094.96875,501642.6875,214054909233.0,,,,,
2017-08-31,517937.3125,520870.75,502663.1875,503210.46875,214175696886.0,,,,,
2017-09-01,539344.0625,539344.0625,515199.6875,517757.78125,286548562944.0,,,,,
2017-09-02,504809.40625,548498.1875,492733.75,540381.5625,300115924416.0,,,,,
2017-09-03,503163.1875,519727.34375,487039.28125,505526.03125,212244931857.0,,,,,
2017-09-04,465104.46875,504344.625,450444.96875,504115.03125,327978965970.0,,,,,
2017-09-05,475247.375,480907.6875,437793.0625,464223.96875,292972553613.0,,,,,
2017-09-06,501775.65625,504434.5625,474816.21875,475253.90625,237084725478.0,,,,,
2017-09-07,498029.0,504420.125,489420.25,500904.65625,199717010865.0,,,,,
2017-09-08,455986.125,501849.875,439426.65625,498600.6875,291236980777.0,,,,,
2017-09-09,455696.0625,464620.03125,443624.46875,456100.40625,149477182625.0,,,,,
2017-09-10,446225.78125,457785.78125,426040.65625,456049.71875,181727915895.0,,,,,
2017-09-11,455201.3125,461965.03125,444415.9375,446174.9375,170356333951.0,,,,,
2017-09-12,455297.875,475826.0625,450272.9375,456033.78125,205508501891.0,,,,,
2017-09-13,428948.5625,455385.5,418824.0625,455426.84375,245200407961.0,,,,,
2017-09-14,346823.65625,433147.90625,346672.3125,428150.875,298603960059.0,,,,,
2017-09-15,403182.71875,413815.59375,327899.875,348071.375,459772066386.0,,,,,
2017-09-16,401799.4375,422171.84375,386586.65625,403208.21875,201551456000.0,,,,,
2017-09-17,398272.9375,406207.5625,381914.71875,399720.09375,137743908664.0,,,,,
2017-09-18,453147.84375,454915.71875,399185.5625,399185.5625,216609616917.0,,,,,
2017-09-19,437948.15625,456243.15625,432617.0625,454105.375,174508891971.0,,,,,
2017-09-20,439575.59375,449056.53125,429944.0,436987.46875,136604430001.0,,,,,
2017-09-21,408310.4375,441106.375,406605.625,439071.4375,158720933197.0,,,,,
2017-09-22,406529.46875,420437.65625,398030.90625,407970.84375,133785109725.0,,,,,
2017-09-23,424635.03125,427636.9375,402485.125,406442.125,103920922788.0,,,,,
2017-09-24,414098.53125,425054.90625,410582.78125,425054.90625,86355603902.0,,,,,
2017-09-25,438659.8125,440334.375,414067.3125,413956.875,153540488663.0,,,,,
2017-09-26,437422.3125,444508.5625,431532.53125,438921.25,117295504796.0,,,,,
2017-09-27,474129.625,475019.90625,436770.3125,437488.59375,190398145600.0,,,,,
2017-09-28,469531.875,482834.5625,462998.8125,473730.0625,192584630400.0,,,,,
2017-09-29,468220.46875,473176.5,455066.40625,469182.125,153752111700.0,,,,,
2017-09-30,487974.71875,490192.65625,467971.90625,468562.375,135801899700.0,,,,,
2017-10-01,496037.3125,496037.3125,480225.53125,488237.875,136092779807.0,,,,,
2017-10-02,497194.90625,504152.53125,493077.09375,495144.03125,161441880212.0,,,,,
2017-10-03,487184.4375,501090.75,480615.75,497097.9375,145340173189.0,,,,,
2017-10-04,477114.09375,489765.4375,474809.0625,487397.71875,125982829115.0,,,,,
2017-10-05,488158.09375,492193.0625,468788.71875,477172.75,131024418796.0,,,,,
2017-10-06,492284.34375,498522.96875,487442.15625,487712.59375,120507338596.0,,,,,
2017-10-07,498600.625,500514.1875,486679.84375,492119.90625,102147300640.0,,,,,
2017-10-08,518863.40625,520354.5,496207.25,498913.71875,147862924398.0,,,,,
2017-10-09,537615.75,549098.8125,514117.125,519318.09375,221798244795.0,,,,,
2017-10-10,537208.8125,552710.4375,535406.625,538087.8125,179422704005.0,,,,,
2017-10-11,542641.125,547612.3125,534273.25,538024.375,137420933204.0,,,,,
2017-10-12,611306.75,611306.75,541896.375,542989.6875,313302402870.0,,,,,
2017-10-13,631583.9375,654347.1875,609960.1875,613242.6875,404355290358.0,,,,,
2017-10-14,652227.375,652888.375,625369.0625,631172.375,186664316990.0,,,,,
2017-10-15,635162.3125,654541.375,612727.75,652693.75,221039827241.0,,,,,
2017-10-16,642239.4375,645493.6875,619676.375,636211.5625,225245213695.0,,,,,
2017-10-17,628938.1875,650683.25,613875.0,644033.0625,204380159386.0,,,,,
2017-10-18,631747.9375,628636.5,581752.125,628748.5625,271117497344.0,,,,,
2017-10-19,643178.9375,646469.1875,624567.3125,630962.625,200613445405.0,,,,,
2017-10-20,682299.625,687580.0625,637058.6875,643132.75,267227799552.0,,,,,
2017-10-21,684586.625,703118.875,677035.4375,680635.6875,250505839104.0,,,,,
2017-10-22,685260.3125,689655.5,657430.5625,685160.9375,232049553325.0,,,,,
2017-10-23,672083.125,691037.5625,651724.5625,684984.3125,272200541706.0,,,,,
2017-10-24,629650.125,672731.8125,626981.1875,672672.5,311678297354.0,,,,,
2017-10-25,653118.3125,653749.4375,614656.5625,629417.6875,223391048849.0,,,,,
2017-10-26,673741.125,679203.5,648958.0,652794.6875,217365064000.0,,,,,
2017-10-27,657114.875,683694.5,652054.25,673160.375,194390482556.0,,,,,
2017-10-28,653953.75,668006.8125,646690.25,657901.5,159583586400.0,,,,,
2017-10-29,699754.3125,711461.875,650713.0,654107.1875,325101438400.0,,,,,
2017-10-30,692811.1875,706022.875,685213.625,695319.625,200270673308.0,,,,,
2017-10-31,735068.9375,735429.125,690469.75,692979.5625,262665219564.0,,,,,
2017-11-01,772556.125,772556.125,726057.875,731951.875,327675745812.0,,,,,
2017-11-02,807019.8125,840317.6875,771507.9375,773750.25,530576345063.0,,,,,
2017-11-03,822117.0625,851034.75,797704.875,808049.25,384366242550.0,,,,,
2017-11-04,841757.125,854635.625,801987.75,817180.5625,283302235300.0,,,,,
2017-11-05,845629.9375,868849.75,836423.625,844559.5625,271747618386.0,,,,,
2017-11-06,798909.125,849934.625,797221.6875,845151.625,354009733079.0,,,,,
2017-11-07,812601.75,826588.3125,798877.625,798947.875,264597922519.0,,,,,
2017-11-08,849658.6875,884334.5,809148.625,812260.5625,524190587289.0,,,,,
2017-11-09,809724.8125,848417.375,804531.1875,848193.9375,365695435686.0,,,,,
2017-11-10,751357.4375,828595.8125,730777.875,813142.3125,591292606152.0,,,,,
2017-11-11,721778.3125,780308.6875,704365.125,751410.75,557282462198.0,,,,,
2017-11-12,676403.9375,752141.875,626573.1875,714722.4375,1018271535270.0,,,,,
2017-11-13,745092.5,771435.375,664086.6875,675060.25,711442558413.0,,,,,
2017-11-14,752494.0625,768569.375,733085.5625,745318.5,362552275814.0,,,,,
2017-11-15,824827.125,828058.9375,752448.125,752381.75,473649234432.0,,,,,
2017-11-16,889815.8125,900632.625,810020.5625,825695.3125,579195458888.0,,,,,
2017-11-17,863946.5625,903237.9375,851151.875,887767.5625,521312658693.0,,,,,
2017-11-18,873042.125,883670.875,836427.6875,862626.3125,410981985093.0,,,,,
2017-11-19,900167.25,907900.0625,862277.8125,870338.9375,352755326031.0,,,,,
2017-11-20,922900.0,938480.375,890407.8125,900456.1875,392590168402.0,,,,,
2017-11-21,906644.625,937888.5,873848.25,923474.0,480503929503.0,,,,,
2017-11-22,918372.5,930351.25,906148.5,907396.125,404302895562.0,,,,,
2017-11-23,894393.5625,919417.625,894393.5625,916016.9375,470093516119.0,,,,,
2017-11-24,920534.0625,933048.9375,883984.375,898315.4375,564186792929.0,,,,,
2017-11-25,980451.3125,980451.3125,913558.9375,919197.9375,484269955369.0,,,,,
2017-11-26,1041849.1875,1061330.5,978741.5625,980241.625,611403252081.0,,,,,
2017-11-27,1091015.0,1091015.0,1044044.125,1044324.6875,628196939735.0,,,,,
2017-11-28,1122763.25,1125572.875,1082968.625,1091579.5,708655284829.0,,,,,
2017-11-29,1107425.5,1290524.75,1073779.25,1124839.375,1295589883330.0,,,,,
2017-11-30,1151996.25,1212196.25,1035414.625,1109461.375,935534349885.0,,,,,
2017-12-01,1230364.75,1243195.625,1091036.0,1148056.375,760387737651.0,,,,,
2017-12-02,1241462.625,1268994.5,1222461.625,1230667.375,576025860762.0,,,,,
2017-12-03,1278162.875,1339558.75,1223604.25,1242370.75,745946005708.0,,,,,
2017-12-04,1311318.5,1311318.5,1250802.75,1277282.375,689834784701.0,,,,,
2017-12-05,1340152.125,1354923.5,1306445.875,1314524.375,775440957593.0,,,,,
2017-12-06,1604935.5,1612787.75,1340547.875,1340905.625,1421302493590.0,,,,,
2017-12-07,2026067.0,2026067.0,1580602.75,1602083.0,2031839678670.0,,,,,
2017-12-08,1880295.5,2080174.375,1627811.625,2015110.25,2398513163800.0,,,,,
2017-12-09,1722422.125,1904534.875,1551827.75,1875064.125,1578654334890.0,,,,,
2017-12-10,1754960.75,1798726.0,1500954.5,1721310.125,1525351211370.0,,,,,
2017-12-11,1923004.375,1987652.5,1748136.625,1751781.375,1379953809630.0,,,,,
2017-12-12,1976996.25,2019123.5,1880213.75,1921074.125,1657823325140.0,,,,,
2017-12-13,1850188.5,2002744.125,1812806.875,1986600.0,1463275254820.0,,,,,
2017-12-14,1861628.0,1926082.375,1822532.375,1847527.5,1548441964420.0,,,,,
2017-12-15,1993265.75,2036163.75,1865156.125,1865820.25,1610876656770.0,,,,,
2017-12-16,2194822.25,2219508.75,1971697.375,1999277.0,1434209320390.0,,,,,
2017-12-17,2157551.0,2261418.75,2136863.0,2192391.0,1500821704790.0,,,,,
2017-12-18,2151494.25,2179431.25,2068342.875,2153673.5,1670334094790.0,,,,,
2017-12-19,2008589.25,2159612.25,1949701.75,2151956.0,1908909536920.0,,,,,
2017-12-20,1882735.875,2029849.25,1822085.75,2006736.375,2508453477890.0,,,,,
2017-12-21,1790626.625,1993933.875,1739708.75,1884751.875,1871495924240.0,,,,,
2017-12-22,1566589.625,1806706.125,1341152.25,1801402.375,2514145436510.0,,,,,
2017-12-23,1664831.375,1767218.5,1566249.875,1579829.75,1482120374500.0,,,,,
2017-12-24,1577793.125,1656540.75,1443804.5,1654524.75,1311141564620.0,,,,,
2017-12-25,1589213.75,1652803.125,1523491.375,1585735.5,1208310499120.0,,,,,
2017-12-26,1822497.375,1863407.75,1589614.75,1590346.75,1523026778110.0,,,,,
2017-12-27,1793076.625,1916577.875,1712299.0,1829708.25,1413721210490.0,,,,,
2017-12-28,1648489.625,1799520.25,1572684.875,1795974.75,1392297357500.0,,,,,
2017-12-29,1651314.125,1721790.5,1609537.5,1658568.0,1467583103030.0,,,,,
2017-12-30,1459324.375,1654209.75,1391485.75,1654209.75,1628374420370.0,,,,,
2017-12-31,1595143.25,1620045.5,1437301.0,1453183.875,1367518229910.0,,,,,
2018-01-01,1539985.875,1590162.75,1482140.125,1590162.75,1160435712000.0,,,,,
2018-01-02,1681590.875,1734583.0,1483669.25,1536355.0,1890862405550.0,,,,,
2018-01-03,1711632.625,1749915.5,1666443.625,1681153.25,1899775958020.0,,,,,
2018-01-04,1759589.75,1774493.75,1637813.75,1719480.875,2457144931120.0,,,,,
2018-01-05,1970579.25,2001749.875,1714115.625,1745828.125,2695452049080.0,,,,,
2018-01-06,1981602.625,2002564.0,1895405.625,1974265.0,2070648726650.0,,,,,
2018-01-07,1864440.375,1987549.5,1819036.25,1981636.625,1795237943450.0,,,,,
2018-01-08,1716345.125,1870436.5,1605384.5,1864282.0,2083348620660.0,,,,,
2018-01-09,1645923.25,1744863.5,1625729.0,1711095.5,1878748171130.0,,,,,
2018-01-10,1668624.5,1668624.5,1530128.5,1645145.125,2061729209060.0,,,,,
2018-01-11,1491663.375,1672343.375,1464453.25,1668056.25,1839749303440.0,,,,,
2018-01-12,1552266.0,1580799.625,1463312.25,1497015.5,1339654653240.0,,,,,
2018-01-13,1594413.0,1627644.25,1549135.0,1549135.0,1417142493790.0,,,,,
2018-01-14,1530482.375,1611245.125,1473146.0,1595589.875,1231775986770.0,,,,,
2018-01-15,1528608.0,1598394.625,1510681.875,1529960.0,1410365973840.0,,,,,
2018-01-16,1268436.25,1532569.5,1125822.875,1530411.0,2081270974930.0,,,,,
2018-01-17,1245738.625,1292404.25,1042243.875,1261879.125,2096599025380.0,,,,,
2018-01-18,1273943.5,1344515.625,1216587.125,1246874.375,1667564765370.0,,,,,
2018-01-19,1285635.625,1326163.75,1239209.25,1268936.375,1189606718180.0,,,,,
2018-01-20,1428715.375,1451288.25,1291040.75,1291040.75,1307156330990.0,,,,,
2018-01-21,1283899.0,1428349.875,1248813.625,1427607.875,1099625697610.0,,,,,
2018-01-22,1212948.125,1325637.875,1135843.0,1287551.5,1169229939510.0,,,,,
2018-01-23,1196719.625,1256087.0,1119129.25,1214401.75,1063729716010.0,,,,,
2018-01-24,1241468.875,1257793.125,1168675.625,1200573.375,1086450791850.0,,,,,
2018-01-25,1234818.5,1284641.375,1202160.625,1248277.625,973120545126.0,,,,,
2018-01-26,1214331.25,1274427.0,1142937.875,1234445.5,1059411891300.0,,,,,
2018-01-27,1243604.125,1262539.625,1194526.0,1214711.625,824301436826.0,,,,,
2018-01-28,1279874.25,1308780.625,1247365.125,1247365.125,906765599350.0,,,,,
2018-01-29,1230516.875,1290046.375,1215067.25,1276529.75,774204696914.0,,,,,
2018-01-30,1098756.875,1231806.375,1091938.625,1231649.75,939108121804.0,,,,,
2018-01-31,1116041.875,1134189.75,1064467.75,1098963.5,878014281365.0,,,,,
2018-02-01,1002981.9375,1126932.25,965385.3125,1117810.75,1089259627000.0,,,,,
2018-02-02,972177.25,1000348.3125,856600.375,999891.1875,1401104389290.0,,,,,
2018-02-03,1010065.875,1038231.25,908421.9375,974529.875,799670649908.0,,,,,
2018-02-04,910636.625,1027675.875,884317.6875,1010152.8125,778231951636.0,,,,,
2018-02-05,758472.1875,920550.625,741072.6875,909924.8125,1012560872760.0,,,,,
2018-02-06,849993.5,860044.1875,659441.75,768993.3125,1534658111080.0,,,,,
2018-02-07,831788.6875,929194.875,790764.0625,850156.8125,1000735219200.0,,,,,
2018-02-08,897064.4375,938297.875,834054.3125,833596.0,1014402827860.0,,,,,
2018-02-09,950408.75,950408.75,858566.0625,897742.75,738052743967.0,,,,,
2018-02-10,937890.3125,992350.9375,902381.1875,948570.3125,846412856648.0,,,,,
2018-02-11,884540.75,937262.625,862745.0625,937262.625,666094252851.0,,,,,
2018-02-12,970407.4375,976769.5,885380.5625,885787.625,680137571528.0,,,,,
2018-02-13,926553.8125,972979.375,909717.5625,970423.6875,613878533407.0,,,,,
2018-02-14,1011462.9375,1013343.75,926985.375,926727.375,842633114373.0,,,,,
2018-02-15,1078553.375,1086117.0,996777.0625,1010790.75,961444899154.0,,,,,
2018-02-16,1087863.625,1095283.75,1043199.4375,1075296.375,775581780788.0,,,,,
2018-02-17,1181280.0,1184128.875,1078881.25,1085057.25,920651584820.0,,,,,
2018-02-18,1121234.25,1206483.75,1097653.75,1182417.5,929138473697.0,,,,,
2018-02-19,1197851.75,1201674.375,1117342.875,1121319.25,816554508534.0,,,,,
2018-02-20,1224415.25,1282907.875,1198882.25,1198545.375,1065812630720.0,,,,,
2018-02-21,1149859.5,1228859.0,1128599.0,1221033.125,1011638332540.0,,,,,
2018-02-22,1068734.125,1181294.0,1062786.875,1146632.625,858841331927.0,,,,,
2018-02-23,1100981.5,1120987.5,1042084.625,1061477.875,827197763420.0,,,,,
2018-02-24,1048821.0,1132628.75,1020380.125,1099549.375,739388356690.0,,,,,
2018-02-25,1034706.0625,1060593.75,1005426.5,1047041.375,610984986122.0,,,,,
2018-02-26,1109858.875,1118311.0,1014879.8125,1035209.125,780220117094.0,,,,,
2018-02-27,1152143.875,1164325.875,1095615.375,1112771.0,748307038413.0,,,,,
2018-02-28,1108624.125,1187717.5,1108631.875,1148019.0,739536572682.0,,,,,
2018-03-01,1162558.125,1174085.75,1103804.875,1107248.75,776802417623.0,,,,,
2018-03-02,1172165.125,1186145.875,1145662.0,1165360.875,805724989159.0,,,,,
2018-03-03,1214806.0,1218876.625,1163283.75,1173803.875,707393991475.0,,,,,
2018-03-04,1215154.875,1215154.875,1177419.75,1215620.125,642182007168.0,,,,,
2018-03-05,1229663.125,1242624.25,1208590.375,1217244.875,687282364800.0,,,,,
2018-03-06,1138034.125,1222345.625,1135734.625,1221885.625,721272185211.0,,,,,
2018-03-07,1057845.25,1158964.125,1027849.3125,1140567.75,933898148198.0,,,,,
2018-03-08,999723.0,1076639.125,990255.75,1056345.375,764671835197.0,,,,,
2018-03-09,996970.1875,1007314.25,907999.8125,1001817.1875,929346415842.0,,,,,
2018-03-10,946622.8125,1017659.0625,942615.6875,998362.5,575097372734.0,,,,,
2018-03-11,1023859.75,1038103.875,918982.1875,945211.375,673019008113.0,,,,,
2018-03-12,978136.0625,1058741.25,952605.875,1026457.125,686163303598.0,,,,,
2018-03-13,979435.375,1010773.625,957988.875,974727.25,638176215757.0,,,,,
2018-03-14,877840.3125,997988.5,857610.4375,981544.5625,683418116198.0,,,,,
2018-03-15,882381.4375,892730.8125,824847.625,880064.125,726499903898.0,,,,,
2018-03-16,883865.0625,910626.875,848402.75,884725.375,560674263040.0,,,,,
2018-03-17,839189.25,884732.1875,828158.875,882122.5,469171888128.0,,,,,
2018-03-18,871298.875,873776.6875,784186.9375,836395.125,703422182195.0,,,,,
2018-03-19,914935.25,920943.625,867989.0,884059.5,713352952797.0,,,,,
2018-03-20,949017.125,964205.125,890922.375,913771.1875,677339776190.0,,,,,
2018-03-21,945878.6875,974912.0,939922.5625,951573.5625,640148745646.0,,,,,
2018-03-22,915965.625,962036.0625,903254.375,946954.9375,580359128279.0,,,,,
2018-03-23,929873.8125,929873.8125,878868.375,916782.0625,623515466506.0,,,,,
2018-03-24,907725.5625,942079.9375,907472.125,932212.25,593196918702.0,,,,,
2018-03-25,890612.625,908659.125,884789.6875,901933.4375,479060527109.0,,,,,
2018-03-26,866338.0,895573.125,834997.9375,890894.5625,624847337692.0,,,,,
2018-03-27,826150.75,869299.25,823782.625,865346.0,567244052813.0,,,,,
2018-03-28,849458.9375,858427.0,823945.5,826550.4375,527039603722.0,,,,,
2018-03-29,763075.4375,853394.75,754025.3125,852084.875,677407363958.0,,,,,
2018-03-30,732186.6875,772563.0,709833.375,763687.75,668323320699.0,,,,,
2018-03-31,741007.25,765906.125,729317.625,732394.9375,483830444697.0,,,,,
2018-04-01,727610.0625,750296.5625,693545.1875,744145.1875,481807561206.0,,,,,
2018-04-02,749395.1875,758215.0625,724193.4375,727677.0625,458434617600.0,,,,,
2018-04-03,793553.75,802722.875,748906.0,751348.0625,585333094840.0,,,,,
